# Initial guess: [ 1.79771619e-03 -2.77157605e-01  5.66787228e+02]
# Polynomial degree: 2
#            2
# -0.000391 x + 0.7152 x + 456.2
# dam bottom method: grwl_intersection
CumArea,Elevation,Storage,Storage (mil. m3),Elevation_Observed
171.5,567.3740143226638,9860476735.272408,9860.476735272407,
171.75,567.5192608716038,9888284195.45294,9888.28419545294,
172.0,567.6644585407441,9916127961.160732,9916.127961160732,
172.25,567.8096073300848,9944008020.175835,9944.008020175834,
172.5,567.9547072396258,9971924360.278297,9971.924360278297,
172.75,568.099758269367,9999876969.24817,9999.876969248171,
173.0,568.2447604193087,10027865834.865505,10027.865834865504,
173.25,568.3897136894507,10055890944.910349,10055.890944910348,
173.5,568.534618079793,10083952287.162754,10083.952287162754,
173.75,568.6794735903356,10112049849.40277,10112.049849402769,
174.0,568.8242802210785,10140183619.410446,10140.183619410445,
174.25,568.9690379720219,10168353584.965834,10168.353584965833,
174.433,569.0749696602207,10188996937.836058,10188.996937836057,572.0
174.5,569.1137468431655,10196559734.448296,10196.559734448296,
174.75,569.2584068345093,10224802054.439255,10224.802054439255,
175.0,569.4030179460536,10253080533.318075,10253.080533318074,
175.25,569.5475801777982,10281395158.864805,10281.395158864805,
175.5,569.692093529743,10309745918.859497,10309.745918859497,
175.75,569.8365580018883,10338132801.082201,10338.1328010822,
176.0,569.9809735942339,10366555793.312965,10366.555793312966,
176.136,570.0595151485181,10382033062.172472,10382.033062172472,573.0
176.25,570.1253403067798,10395014884.089674,10395.014884089673,
176.5,570.269658139526,10423510059.676712,10423.510059676712,
176.75,570.4139270924725,10452041308.611961,10452.04130861196,
177.0,570.5581471656194,10480608618.675472,10480.608618675471,
177.25,570.7023183589665,10509211977.647295,10509.211977647294,
177.5,570.8464406725141,10537851373.30748,10537.85137330748,
177.628,570.9202123770485,10552528689.102652,10552.528689102652,574.0
177.75,570.9905141062619,10566526794.199383,10566.526794199382,
178.0,571.1345386602101,10595238226.57644,10595.23822657644,
178.25,571.2785143343586,10623985658.982012,10623.985658982012,
178.5,571.4224411287074,10652769079.196144,10652.769079196143,
178.75,571.5663190432566,10681588474.99889,10681.588474998889,
179.0,571.7101480780061,10710443834.170298,10710.443834170297,
179.25,571.8539282329559,10739335144.490417,10739.335144490416,
179.5,571.997659508106,10768262393.7393,10768.2623937393,
179.55,572.02639989756,10774052155.380692,10774.05215538069,575.0
179.75,572.1413419034565,10797225570.185793,10797.225570185792,
180.0,572.2849754190072,10826224660.63235,10826.22466063235,
180.25,572.4285600547583,10855259653.34782,10855.259653347819,
180.5,572.5720958107098,10884330536.112253,10884.330536112253,
180.75,572.7155826868616,10913437296.7057,10913.437296705699,
181.0,572.8590206832137,10942579922.908209,10942.579922908208,
181.25,573.002409799766,10971758402.49983,10971.75840249983,
181.5,573.1457500365188,11000972723.260614,11000.972723260615,
181.666,573.240900950175,11020390827.01126,11020.390827011259,576.0
181.75,573.2890413934718,11030222873.652191,11030.22287365219,
182.0,573.4322838706253,11059508840.091454,11059.508840091454,
182.25,573.575477467979,11088830611.040028,11088.830611040026,
182.5,573.718622185533,11118188174.277966,11118.188174277964,
182.75,573.8617180232875,11147581517.585318,11147.581517585317,
183.0,574.0047649812421,11177010628.742134,11177.010628742133,
183.25,574.1477630593972,11206475495.528463,11206.475495528462,
183.5,574.2907122577526,11235976105.724356,11235.976105724356,
183.75,574.4336125763082,11265512447.109863,11265.512447109862,
184.0,574.5764640150643,11295084507.465034,11295.084507465033,
184.003,574.5781779355311,11295439589.037334,11295.439589037334,577.0
184.25,574.7192665740206,11324692274.606138,11324.692274606137,
184.5,574.8620202531772,11354335736.240788,11354.335736240788,
184.75,575.0047250525342,11384014880.185251,11384.01488018525,
185.0,575.1473809720916,11413729694.21958,11413.729694219579,
185.25,575.2899880118492,11443480166.123821,11443.480166123822,
185.5,575.4325461718072,11473266283.678028,11473.266283678027,
185.75,575.5750554519655,11503088034.662249,11503.088034662249,
186.0,575.7175158523241,11532945406.856535,11532.945406856534,
186.25,575.859927372883,11562838388.040936,11562.838388040935,
186.37,575.9282675406465,11577199664.110746,11577.199664110745,578.0
186.5,576.0022900136423,11592766966.758024,11592.766966758023,
186.75,576.1446037746019,11622731129.262804,11622.731129262804,
187.0,576.2868686557619,11652730864.097849,11652.730864097848,
187.25,576.4290846571221,11682766159.04321,11682.766159043209,
187.5,576.5712517786827,11712837001.878935,11712.837001878934,
187.75,576.7133700204437,11742943380.385075,11742.943380385073,
188.0,576.8554393824048,11773085282.34168,11773.08528234168,
188.25,576.9974598645664,11803262695.528801,11803.2626955288,
188.5,577.1394314669283,11833475607.726488,11833.475607726488,
188.748,577.280219001665,11863481878.759594,11863.481878759594,579.0
188.75,577.2813541894906,11863724006.739035,11863.724006739034,
189.0,577.4232280322531,11894007880.298002,11894.007880298002,
189.25,577.565052995216,11924327216.207685,11924.327216207685,
189.5,577.7068290783792,11954682002.248135,11954.682002248133,
189.75,577.8485562817427,11985072226.1994,11985.0722261994,
190.0,577.9902346053066,12015497875.84153,12015.49787584153,
190.25,578.1318640490707,12045958938.954576,12045.958938954576,
190.5,578.2734446130353,12076455403.318588,12076.455403318587,
190.75,578.4149762972,12106987256.713617,12106.987256713617,
191.0,578.5564591015652,12137554486.919712,12137.554486919711,
191.118,578.6232220047742,12151994506.073736,12151.994506073735,580.0
191.25,578.6978930261307,12168157082.478275,12168.157082478274,
191.5,578.8392780708965,12198795029.646652,12198.795029646652,
191.75,578.9806142358627,12229468316.966246,12229.468316966246,
192.0,579.1219015210291,12260176932.217106,12260.176932217106,
192.25,579.263139926396,12290920863.179283,12290.920863179283,
192.5,579.404329451963,12321700097.632828,12321.700097632827,
192.75,579.5454700977305,12352514623.357788,12352.514623357787,
193.0,579.6865618636982,12383364428.134216,12383.364428134215,
193.25,579.8276047498664,12414249499.74216,12414.24949974216,
193.5,579.9685987562348,12445169825.961674,12445.169825961673,
193.606,580.02836545871,12458290684.596315,12458.290684596315,581.0
193.75,580.1095438828036,12476125395.318905,12476.125395318904,
194.0,580.2504401295727,12507116194.101702,12507.116194101702,
